RepaymentID,LoanID,Month,ActualRepayment
2366.0,730,3,1384.35
2367.0,719,3,1153.62
2368.0,111,3,1984.23
2369.0,549,3,3137.85
2370.0,998,3,1245.91
2371.0,57,3,1015.19
2372.0,948,3,5029.8
2373.0,911,3,3507.01
2374.0,34,3,5260.52
2375.0,892,3,4799.07
2376.0,782,3,3276.29
2377.0,724,3,4245.33
2378.0,453,3,2676.41
2379.0,224,3,2399.54
2380.0,161,3,2399.54
2381.0,507,3,5075.94
2382.0,966,3,2307.25
2383.0,812,3,4752.93
2384.0,599,3,1522.78
2385.0,391,3,5491.25
2386.0,575,3,4845.22
2387.0,638,3,1753.51
2388.0,339,3,2907.13
2389.0,832,3,2814.84
2390.0,176,3,1430.49
2391.0,137,3,3137.85
2392.0,609,3,3045.57
2393.0,443,3,2399.54
2394.0,423,3,1015.19
2395.0,406,3,5029.8
2396.0,659,3,3783.88
2397.0,447,3,5445.1
2398.0,76,3,4199.19
2399.0,798,3,3368.58
2400.0,169,3,738.32
2401.0,962,3,3553.16
2402.0,336,3,738.32
2403.0,818,3,2537.97
2404.0,714,3,2584.12
2405.0,193,3,5029.8
2406.0,512,3,2630.26
2407.0,324,3,1938.09
2408.0,973,3,4199.19
2409.0,857,3,738.32
2410.0,505,3,3968.46
2411.0,550,3,4383.77
2412.0,424,3,2999.42
2413.0,861,3,4429.91
2414.0,708,3,4568.35
2415.0,662,3,5491.25
2416.0,921,3,4891.36
2417.0,219,3,3783.88
2418.0,944,3,4706.78
2419.0,588,3,1199.77
2420.0,856,3,1522.78
2421.0,284,3,1015.19
2422.0,556,3,2584.12
2423.0,473,3,784.46
2424.0,318,3,1430.49
2425.0,816,3,3137.85
2426.0,894,3,2537.97
2427.0,474,3,4983.65
2428.0,656,3,1199.77
2429.0,56,3,5168.23
2430.0,67,3,1245.91
2431.0,378,3,692.17
2432.0,624,3,2953.28
2433.0,310,3,1891.94
2434.0,170,3,3507.01
2435.0,98,3,2676.41
2436.0,665,3,1061.33
2437.0,1000,3,2768.7
2438.0,733,3,3876.17
2439.0,140,3,5398.96
2440.0,465,3,5352.81
2441.0,150,3,1938.09
2442.0,393,3,2399.54
2443.0,594,3,2261.1
2444.0,781,3,4014.61
2445.0,531,3,4614.49
2446.0,464,3,3460.87
2447.0,261,3,3599.3
2448.0,548,3,3922.32
2449.0,212,3,4014.61
2450.0,738,3,4614.49
2451.0,387,3,1938.09
2452.0,205,3,3553.16
2453.0,366,3,2491.83
2454.0,569,3,5075.94
2455.0,872,3,0.0
2456.0,910,3,2445.68
2457.0,644,3,2168.81
2458.0,755,3,1245.91
2459.0,661,3,4614.5
2460.0,563,3,1245.91
2461.0,126,3,2676.41
2462.0,732,3,4614.49
2463.0,535,3,4383.77
2464.0,610,3,4014.61
2465.0,980,3,3507.01
2466.0,648,3,3922.32
2467.0,204,3,5029.8
2468.0,635,3,2214.96
2469.0,115,3,3691.59
2470.0,380,3,1938.09
2471.0,117,3,4568.35
2472.0,799,3,4014.61
2473.0,141,3,5352.81
2474.0,5,3,1338.2
2475.0,145,3,1984.23
2476.0,483,3,2814.84
2477.0,458,3,2907.13
2478.0,223,3,1015.19
2479.0,956,3,2445.68
2480.0,373,3,1015.19
2481.0,897,3,2030.38
2482.0,188,3,3322.43
2483.0,775,3,4522.2
2484.0,718,3,5352.81
2485.0,15,3,1476.64
2486.0,106,3,1799.65
2487.0,118,3,1476.64
2488.0,726,3,4752.93
2489.0,213,3,3783.88
2490.0,785,3,2953.28
2491.0,907,3,4614.49
2492.0,584,3,2214.96
2493.0,879,3,692.17
2494.0,790,3,5260.52
2495.0,601,3,1384.35
2496.0,287,3,2860.99
2497.0,207,3,1061.33
2498.0,668,3,1338.2
2499.0,657,3,1984.23
2500.0,397,3,4845.22
2501.0,84,3,876.75
2502.0,87,3,4199.19
2503.0,177,3,4014.61
2504.0,557,3,1199.77
2505.0,888,3,1753.51
2506.0,183,3,5168.23
2507.0,713,3,2907.13
2508.0,570,3,4614.5
2509.0,583,3,2999.42
2510.0,673,3,969.04
2511.0,702,3,830.61
2512.0,716,3,5168.23
2513.0,40,3,2768.7
2514.0,70,3,5491.25
2515.0,666,3,1338.2
2516.0,720,3,4199.19
2517.0,528,3,1938.09
2518.0,475,3,3184.0
2519.0,779,3,4153.04
2520.0,358,3,3460.87
2521.0,394,3,4429.91
2522.0,778,3,4153.04
2523.0,653,3,3460.87
2524.0,645,3,1153.62
2525.0,523,3,5398.96
2526.0,385,3,4199.19
2527.0,731,3,1384.35
2528.0,883,3,646.03
2529.0,817,3,3507.01
2530.0,768,3,4937.51
2531.0,934,3,6368.0
2532.0,650,3,3045.57
2533.0,405,3,2168.81
2534.0,508,3,4660.64
2535.0,533,3,5537.39
2536.0,354,3,1384.35
2537.0,482,3,4014.61
2538.0,157,3,3922.32
2539.0,441,3,969.04
2540.0,467,3,1984.23
2541.0,196,3,2307.25
2542.0,430,3,1153.62
2543.0,226,3,1753.51
2544.0,905,3,2676.41
2545.0,235,3,1522.78
2546.0,199,3,4983.65
2547.0,290,3,3507.01
2548.0,191,3,1015.19
2549.0,698,3,3460.87
2550.0,625,3,3645.45
2551.0,1,3,2399.54
2552.0,865,3,2537.97
2553.0,939,3,1153.62
2554.0,468,3,9782.72
2555.0,65,3,1938.09
2556.0,940,3,3414.72
2557.0,10,3,4060.75
2558.0,439,3,8121.5
2559.0,11,3,646.03
2560.0,603,3,1430.49
2561.0,136,3,2168.81
2562.0,225,3,1891.94
2563.0,120,3,3230.14
2564.0,88,3,3737.74
2565.0,813,3,1153.62
2566.0,537,3,4799.07
2567.0,209,3,599.88
2568.0,269,3,2353.39
2569.0,595,3,5029.8
2570.0,899,3,599.88
2571.0,97,3,3137.85
2572.0,413,3,5306.67
2573.0,484,3,3691.59
2574.0,800,3,5168.23
2575.0,143,3,3045.57
2576.0,166,3,4706.78
2577.0,281,3,4983.65
2578.0,764,3,4245.33
2579.0,217,3,2168.81
2580.0,146,3,738.32
2581.0,943,3,3783.88
2582.0,721,3,5214.38
2583.0,277,3,4522.2
2584.0,996,3,1015.19
2585.0,514,3,4891.36
2586.0,826,3,5122.09
2587.0,694,3,1753.51
2588.0,189,3,3184.0
2589.0,810,3,1107.48
2590.0,830,3,2814.84
2591.0,823,3,2214.96
2592.0,972,3,5214.38
2593.0,48,3,3137.85
2594.0,786,3,5075.94
2595.0,555,3,4937.51
2596.0,46,3,3876.17
2597.0,246,3,10336.46
2598.0,774,3,2537.97
2599.0,16,3,1476.64
2600.0,162,3,3691.59
2601.0,109,3,1707.36
2602.0,850,3,3507.01
2603.0,382,3,4014.61
2604.0,33,3,0.0
2605.0,342,3,2907.13
2606.0,208,3,3876.17
2607.0,451,3,8859.82
2608.0,72,3,1522.78
2609.0,346,3,3645.45
2610.0,322,3,4106.9
2611.0,590,3,2584.12
2612.0,83,3,2214.96
2613.0,173,3,3091.71
2614.0,402,3,5029.8
2615.0,414,3,3414.72
2616.0,841,3,599.88
2617.0,185,3,1845.8
2618.0,951,3,3553.16
2619.0,476,3,5491.25
2620.0,805,3,2676.41
2621.0,848,3,5537.39
2622.0,598,3,2860.98
2623.0,210,3,1338.2
2624.0,426,3,3276.29
2625.0,368,3,5075.94
2626.0,881,3,1707.36
2627.0,203,3,2676.4
2628.0,627,3,2860.99
2629.0,727,3,1245.91
2630.0,729,3,1568.93
2631.0,853,3,1615.07
2632.0,510,3,4153.04
2633.0,898,3,5029.8
2634.0,554,3,3368.58
2635.0,839,3,3460.87
2636.0,153,3,1292.06
2637.0,198,3,5029.8
2638.0,979,3,3045.57
2639.0,937,3,646.03
2640.0,271,3,4568.35
2641.0,838,3,2353.39
2642.0,353,3,3830.03
2643.0,692,3,2676.41
2644.0,989,3,0.0
2645.0,527,3,2630.26
2646.0,884,3,1061.33
2647.0,61,3,2491.83
2648.0,309,3,4522.2
2649.0,409,3,5075.94
2650.0,289,3,1984.23
2651.0,741,3,2860.99
2652.0,637,3,3230.14
2653.0,249,3,5352.81
2654.0,547,3,1107.48
2655.0,846,3,2630.26
2656.0,596,3,2907.13
2657.0,758,3,3230.14
2658.0,497,3,3460.87
2659.0,133,3,1153.62
2660.0,553,3,3322.43
2661.0,915,3,3322.43
2662.0,93,3,4337.62
2663.0,257,3,5214.38
2664.0,950,3,3553.16
2665.0,247,3,2676.41
2666.0,704,3,1245.91
2667.0,518,3,4614.49
2668.0,297,3,4383.77
2669.0,760,3,4476.06
2670.0,752,3,5260.52
2671.0,437,3,922.9
2672.0,149,3,830.61
2673.0,9,3,3553.16
2674.0,710,3,3968.46
2675.0,860,3,876.75
2676.0,433,3,7290.9
2677.0,21,3,3599.3
2678.0,858,3,2907.13
2679.0,749,3,5075.94
2680.0,538,3,1799.65
2681.0,384,3,4937.51
2682.0,327,3,3322.43
2683.0,927,3,3783.88
2684.0,753,3,3691.59
2685.0,835,3,3045.57
2686.0,560,3,3645.45
2687.0,50,3,1476.64
2688.0,22,3,1245.91
2689.0,471,3,599.88
2690.0,125,3,1707.36
2691.0,932,3,4706.78
2692.0,200,3,4429.91
2693.0,457,3,599.88
2694.0,693,3,3091.71
2695.0,712,3,3507.01
2696.0,311,3,2722.55
2697.0,646,3,4983.65
2698.0,870,3,5260.52
2699.0,854,3,5029.8
2700.0,900,3,969.04
2701.0,135,3,5260.52
2702.0,29,3,3507.01
2703.0,825,3,3230.14
2704.0,890,3,1753.51
2705.0,425,3,830.61
2706.0,122,3,5029.8
2707.0,751,3,1153.62
2708.0,12,3,5398.96
2709.0,849,3,3045.57
2710.0,592,3,3737.74
2711.0,822,3,599.88
2712.0,965,3,1984.23
2713.0,821,3,4568.35
2714.0,365,3,5260.52
2715.0,376,3,2122.67
2716.0,955,3,2630.26
2717.0,151,3,5075.94
2718.0,829,3,4245.33
2719.0,586,3,1753.51
2720.0,8,3,4891.36
2721.0,252,3,2491.83
2722.0,824,3,2537.97
2723.0,886,3,1430.49
2724.0,356,3,3737.74
2725.0,918,3,5260.52
2726.0,452,3,3322.43
2727.0,296,3,6275.7
2728.0,86,3,2168.81
2729.0,882,3,3922.32
2730.0,307,3,3137.85
2731.0,976,3,1845.8
2732.0,833,3,1245.91
2733.0,293,3,4660.64
2734.0,754,3,2214.96
2735.0,112,3,1338.2
2736.0,703,3,2214.96
2737.0,700,3,2953.28
2738.0,187,3,4614.49
2739.0,532,3,5537.39
2740.0,545,3,3645.45
2741.0,564,3,0.0
2742.0,377,3,4752.93
2743.0,477,3,922.9
2744.0,757,3,3645.45
2745.0,69,3,922.9
2746.0,392,3,2630.26
2747.0,917,3,2030.38
2748.0,791,3,2676.4
2749.0,820,3,2214.96
2750.0,418,3,2168.81
2751.0,636,3,2768.7
2752.0,499,3,5398.96
2753.0,130,3,3091.71
2754.0,959,3,1384.35
2755.0,313,3,1384.34
2756.0,107,3,2584.12
2757.0,442,3,5491.25
2758.0,728,3,4522.2
2759.0,567,3,2491.83
2760.0,827,3,2261.1
2761.0,242,3,5306.67
2762.0,999,3,5306.67
2763.0,889,3,1061.33
2764.0,294,3,4706.78
2765.0,43,3,738.32
2766.0,361,3,2491.83
2767.0,427,3,2768.7
2768.0,770,3,4660.64
2769.0,398,3,2676.41
2770.0,984,3,1845.8
2771.0,923,3,5029.8
2772.0,671,3,1430.49
2773.0,836,3,2630.26
2774.0,14,3,0
2775.0,953,3,1430.49
2776.0,641,3,646.03
2777.0,436,3,4060.75
2778.0,878,3,3830.03
2779.0,672,3,5029.8
2780.0,591,3,1245.91
2781.0,880,3,1661.22
2782.0,871,3,2399.54
2783.0,267,3,4014.61
2784.0,669,3,2953.28
2785.0,630,3,1799.65
2786.0,614,3,969.04
2787.0,315,3,4706.78
2788.0,522,3,2445.68
2789.0,844,3,5352.81
2790.0,32,3,1384.35
2791.0,320,3,1799.65
2792.0,618,3,1938.09
2793.0,174,3,1661.22
2794.0,78,3,922.9
2795.0,843,3,1430.49
2796.0,747,3,2445.68
2797.0,803,3,3414.72
2798.0,155,3,5445.1
2799.0,639,3,1891.94
2800.0,908,3,4522.2
2801.0,529,3,830.61
2802.0,561,3,4060.75
2803.0,983,3,2214.96
2804.0,982,3,4383.77
2805.0,362,3,3737.74
2806.0,534,3,3322.43
2807.0,572,3,4476.06
2808.0,221,3,3830.03
2809.0,59,3,784.46
2810.0,450,3,969.04
2811.0,258,3,4014.61
2812.0,250,3,4799.07
2813.0,305,3,4153.04
2814.0,195,3,2261.1
2815.0,352,3,4845.22
2816.0,717,3,4706.78
2817.0,855,3,1568.93
2818.0,370,3,876.75
2819.0,369,3,1522.78
2820.0,49,3,3276.29
2821.0,608,3,2353.39
2822.0,919,3,4337.62
2823.0,874,3,2584.12
2824.0,279,3,4060.75
2825.0,597,3,3876.17
2826.0,116,3,4891.36
2827.0,55,3,7106.32
2828.0,469,3,1661.22
2829.0,748,3,6552.58
2830.0,711,3,4337.62
2831.0,945,3,1568.93
2832.0,806,3,4245.33
2833.0,766,3,3414.72
2834.0,38,3,1061.33
2835.0,66,3,3276.29
2836.0,286,3,738.32
2837.0,53,3,5214.38
2838.0,75,3,4060.75
2839.0,44,3,5075.94
2840.0,920,3,1245.91
2841.0,885,3,4522.2
2842.0,348,3,784.46
2843.0,869,3,4845.22
2844.0,292,3,738.32
2845.0,877,3,4106.9
2846.0,396,3,5214.38
2847.0,295,3,1199.77
2848.0,723,3,0.0
2849.0,20,3,1984.23
2850.0,967,3,4153.04
2851.0,131,3,2630.26
2852.0,360,3,3414.72
2853.0,416,3,2768.7
2854.0,936,3,1891.94
2855.0,301,3,830.61
2856.0,6,3,1338.2
2857.0,685,3,5168.23
2858.0,319,3,1338.2
2859.0,909,3,1845.8
2860.0,780,3,3737.74
2861.0,163,3,3691.59
2862.0,607,3,1568.93
2863.0,64,3,2353.39
2864.0,876,3,1338.2
2865.0,949,3,4891.36
2866.0,974,3,1615.07
2867.0,124,3,1107.48
2868.0,686,3,3322.43
2869.0,490,3,4983.65
2870.0,715,3,2307.25
2871.0,978,3,830.61
2872.0,94,3,3368.58
2873.0,349,3,2399.54
2874.0,454,3,10151.88
2875.0,863,3,3184.0
2876.0,233,3,3414.72
2877.0,445,3,4614.49
2878.0,91,3,1153.62
2879.0,429,3,2307.25
2880.0,245,3,646.03
2881.0,576,3,10613.34
2882.0,649,3,4476.06
2883.0,744,3,3045.57
2884.0,504,3,4614.49
2885.0,265,3,4937.51
2886.0,460,3,1153.62
2887.0,77,3,4383.77
2888.0,767,3,4337.62
2889.0,345,3,2537.97
2890.0,229,3,4983.65
2891.0,367,3,5352.81
2892.0,862,3,0.0
2893.0,211,3,3276.29
2894.0,493,3,1938.09
2895.0,695,3,1107.48
2896.0,873,3,3783.88
2897.0,234,3,2999.42
2898.0,740,3,2445.68
2899.0,288,3,3276.29
2900.0,552,3,4799.07
2901.0,171,3,7844.64
2902.0,256,3,3322.43
2903.0,960,3,4245.33
2904.0,7,3,830.61
2905.0,230,3,3691.59
2906.0,237,3,1938.09
2907.0,742,3,2076.52
2908.0,498,3,922.9
2909.0,985,3,4199.19
2910.0,684,3,3876.17
2911.0,492,3,3645.45
2912.0,914,3,2584.12
2913.0,992,3,4014.61
2914.0,379,3,4614.49
2915.0,214,3,1661.22
2916.0,73,3,599.88
2917.0,253,3,9598.14
2918.0,994,3,3507.01
2919.0,142,3,1799.65
2920.0,765,3,738.32
2921.0,613,3,3691.59
2922.0,421,3,4476.06
2923.0,776,3,1292.06
2924.0,697,3,1984.23
2925.0,756,3,4522.2
2926.0,494,3,1476.64
2927.0,302,3,3184.0
2928.0,399,3,4291.48
2929.0,834,3,1430.49
2930.0,619,3,4568.35
2931.0,127,3,9228.98
2932.0,600,3,738.32
2933.0,901,3,1568.93
2934.0,90,3,2907.13
2935.0,243,3,5122.09
2936.0,101,3,692.17
2937.0,677,3,1107.48
2938.0,480,3,3137.85
2939.0,814,3,5122.09
2940.0,797,3,5214.38
2941.0,68,3,4568.35
2942.0,916,3,2722.55
2943.0,228,3,2491.83
2944.0,317,3,2584.12
2945.0,417,3,2030.38
2946.0,606,3,2860.99
2947.0,574,3,3645.45
2948.0,202,3,969.04
2949.0,615,3,4891.36
2950.0,282,3,2261.1
2951.0,859,3,3368.58
2952.0,626,3,2399.54
2953.0,489,3,5306.67
2954.0,840,3,3691.59
2955.0,605,3,1153.62
2956.0,264,3,3137.85
2957.0,148,3,3045.57
2958.0,558,3,692.17
2959.0,184,3,4937.51
2960.0,707,3,2168.81
2961.0,501,3,8029.22
2962.0,795,3,646.03
2963.0,895,3,3876.17
2964.0,35,3,5352.81
2965.0,440,3,969.04
2966.0,420,3,4291.48
2967.0,386,3,4568.35
2968.0,479,3,5398.96
2969.0,81,3,4845.22
2970.0,513,3,5214.38
2971.0,463,3,4291.48
2972.0,410,3,1015.19
2973.0,628,3,8582.96
2974.0,582,3,5445.1
2975.0,338,3,4060.75
2976.0,502,3,3230.14
2977.0,993,3,1891.94
2978.0,422,3,4476.06
2979.0,36,3,4568.35
2980.0,412,3,5306.67
2981.0,273,3,4891.36
2982.0,837,3,5122.09
2983.0,787,3,3460.87
2984.0,868,3,1476.64
2985.0,304,3,3737.74
2986.0,276,3,3045.57
2987.0,722,3,1476.64
2988.0,690,3,1476.64
2989.0,696,3,3599.3
2990.0,750,3,3645.45
2991.0,92,3,4106.9
2992.0,299,3,3645.45
2993.0,478,3,3322.43
2994.0,933,3,5445.1
2995.0,969,3,3368.58
2996.0,13,3,4706.78
2997.0,82,3,3645.45
2998.0,904,3,3460.87
2999.0,621,3,1476.64
3000.0,119,3,4983.65
3001.0,197,4,4153.04
3002.0,340,4,1061.33
3003.0,398,4,2676.41
3004.0,535,4,4383.77
3005.0,854,4,5029.8
3006.0,192,4,5029.8
3007.0,370,4,876.75
3008.0,126,4,2676.41
3009.0,327,4,3322.43
3010.0,220,4,4799.07
3011.0,300,4,969.04
3012.0,350,4,3691.59
3013.0,805,4,2676.41
3014.0,97,4,3137.85
3015.0,307,4,3137.85
3016.0,892,4,4799.07
3017.0,906,4,4983.65
3018.0,537,4,4799.07
3019.0,835,4,3045.57
3020.0,986,4,3045.57
3021.0,724,4,4245.33
3022.0,285,4,3414.72
3023.0,981,4,2214.96
3024.0,990,4,4614.49
3025.0,191,4,1015.19
3026.0,607,4,1568.93
3027.0,31,4,3599.3
3028.0,491,4,2814.84
3029.0,654,4,4291.48
3030.0,946,4,599.88
3031.0,122,4,5029.8
3032.0,597,4,3876.17
3033.0,47,4,2122.67
3034.0,57,4,1015.19
3035.0,2,4,5306.67
3036.0,294,4,2353.39
3037.0,281,4,9967.3
3038.0,114,4,4568.35
3039.0,938,4,5122.09
3040.0,184,4,4937.51
3041.0,207,4,1061.33
3042.0,576,4,5306.67
3043.0,437,4,922.9
3044.0,611,4,738.32
3045.0,400,4,4291.48
3046.0,112,4,1338.2
3047.0,261,4,3599.3
3048.0,662,4,5491.25
3049.0,49,4,3276.29
3050.0,608,4,2353.39
3051.0,596,4,2907.13
3052.0,702,4,830.61
3053.0,312,4,922.9
3054.0,619,4,9136.7
3055.0,524,4,4752.93
3056.0,550,4,4383.77
3057.0,936,4,1891.94
3058.0,10,4,4060.75
3059.0,657,4,1984.23
3060.0,266,4,4245.33
3061.0,202,4,969.04
3062.0,362,4,3737.74
3063.0,150,4,1938.09
3064.0,888,4,1753.51
3065.0,408,4,599.88
3066.0,927,4,1891.94
3067.0,705,4,876.75
3068.0,76,4,4199.19
3069.0,168,4,1476.64
3070.0,42,4,2999.42
3071.0,194,4,3691.59
3072.0,780,4,3737.74
3073.0,255,4,1384.35
3074.0,419,4,3922.32
3075.0,158,4,4337.62
3076.0,700,4,2953.28
3077.0,48,4,3137.85
3078.0,102,4,3737.74
3079.0,822,4,599.88
3080.0,17,4,2076.52
3081.0,902,4,692.17
3082.0,914,4,2584.12
3083.0,313,4,692.17
3084.0,78,4,922.9
3085.0,291,4,692.17
3086.0,34,4,5260.52
3087.0,247,4,2676.41
3088.0,783,4,1799.65
3089.0,478,4,3322.43
3090.0,74,4,4614.49
3091.0,941,4,1938.09
3092.0,190,4,3507.02
3093.0,637,4,3230.14
3094.0,856,4,1522.78
3095.0,265,4,4937.51
3096.0,127,4,4614.49
3097.0,337,4,9598.14
3098.0,142,4,1799.65
3099.0,943,4,3783.88
3100.0,599,4,1522.78
3101.0,753,4,3691.59
3102.0,157,4,3922.32
3103.0,949,4,4891.36
3104.0,540,4,1199.77
3105.0,141,4,5352.81
3106.0,445,4,4614.49
3107.0,475,4,3184.0
3108.0,73,4,599.88
3109.0,717,4,9413.56
3110.0,278,4,7567.76
3111.0,45,4,1845.8
3112.0,879,4,692.17
3113.0,115,4,3691.59
3114.0,483,4,2814.84
3115.0,514,4,4891.36
3116.0,302,4,3184.0
3117.0,171,4,3922.32
3118.0,684,4,3876.17
3119.0,317,4,2584.12
3120.0,781,4,4014.61
3121.0,898,4,5029.8
3122.0,189,4,3184.0
3123.0,401,4,1061.33
3124.0,484,4,3691.59
3125.0,850,4,3507.01
3126.0,631,4,4106.9
3127.0,404,4,4660.64
3128.0,93,4,4337.62
3129.0,14,4,1615.07
3130.0,173,4,3091.71
3131.0,469,4,1661.22
3132.0,940,4,3414.72
3133.0,381,4,1153.62
3134.0,60,4,2168.81
3135.0,225,4,1891.94
3136.0,965,4,1984.23
3137.0,298,4,1615.07
3138.0,720,4,4199.19
3139.0,59,4,784.46
3140.0,174,4,1661.22
3141.0,505,4,3968.46
3142.0,788,4,2537.97
3143.0,64,4,2353.39
3144.0,371,4,1061.33
3145.0,105,4,5075.94
3146.0,153,4,1292.06
3147.0,615,4,4891.36
3148.0,516,4,692.17
3149.0,709,4,1845.8
3150.0,268,4,4060.75
3151.0,629,4,738.32
3152.0,830,4,2814.84
3153.0,135,4,5260.52
3154.0,495,4,2860.99
3155.0,58,4,1522.78
3156.0,732,4,4614.49
3157.0,432,4,4337.62
3158.0,947,4,1245.91
3159.0,274,4,5122.09
3160.0,489,4,10613.34
3161.0,832,4,2814.84
3162.0,665,4,1061.33
3163.0,849,4,3045.57
3164.0,718,4,5352.81
3165.0,934,4,3184.0
3166.0,792,4,3460.87
3167.0,460,4,1153.62
3168.0,328,4,3599.3
3169.0,840,4,3691.59
3170.0,305,4,4153.04
3171.0,726,4,4752.93
3172.0,560,4,3645.45
3173.0,46,4,3876.17
3174.0,3,4,8398.38
3175.0,583,4,2999.42
3176.0,517,4,2445.68
3177.0,77,4,4383.77
3178.0,5,4,1338.2
3179.0,175,4,3783.88
3180.0,903,4,1476.64
3181.0,987,4,3968.46
3182.0,23,4,2030.38
3183.0,997,4,5122.09
3184.0,935,4,1430.49
3185.0,920,4,1245.91
3186.0,56,4,5168.23
3187.0,472,4,5398.96
3188.0,457,4,599.88
3189.0,416,4,2768.7
3190.0,825,4,3230.14
3191.0,52,4,4429.91
3192.0,125,4,0
3193.0,616,4,5122.09
3194.0,546,4,2353.39
3195.0,385,4,4199.19
3196.0,687,4,3414.72
3197.0,979,4,3045.57
3198.0,214,4,1661.22
3199.0,239,4,3783.88
3200.0,70,4,5491.25
3201.0,91,4,1153.62
3202.0,349,4,2399.54
3203.0,539,4,2814.84
3204.0,976,4,1845.8
3205.0,110,4,922.9
3206.0,785,4,1476.64
3207.0,384,4,4937.51
3208.0,614,4,969.04
3209.0,382,4,4014.61
3210.0,794,4,3599.3
3211.0,689,4,4383.77
3212.0,964,4,4983.66
3213.0,415,4,3691.59
3214.0,692,4,2676.41
3215.0,661,4,2307.25
3216.0,28,4,3137.85
3217.0,376,4,2122.67
3218.0,151,4,5075.94
3219.0,178,4,2491.83
3220.0,769,4,2261.1
3221.0,857,4,738.32
3222.0,262,4,5491.25
3223.0,844,4,5352.81
3224.0,245,4,646.03
3225.0,237,4,1938.09
3226.0,577,4,1292.06
3227.0,249,4,5352.81
3228.0,809,4,2814.84
3229.0,468,4,4891.36
3230.0,528,4,1938.09
3231.0,693,4,3091.71
3232.0,953,4,1430.49
3233.0,533,4,5537.39
3234.0,200,4,4429.91
3235.0,557,4,1199.77
3236.0,562,4,1615.07
3237.0,81,4,4845.22
3238.0,802,4,1292.06
3239.0,132,4,1661.22
3240.0,354,4,1384.35
3241.0,311,4,2722.55
3242.0,508,4,4660.64
3243.0,791,4,1338.2
3244.0,776,4,1292.06
3245.0,510,4,4153.04
3246.0,670,4,1984.23
3247.0,65,4,1938.09
3248.0,609,4,3045.57
3249.0,821,4,0.0
3250.0,688,4,1938.09
3251.0,351,4,3045.57
3252.0,316,4,4014.61
3253.0,403,4,3091.71
3254.0,111,4,1984.23
3255.0,20,4,1984.23
3256.0,485,4,3460.87
3257.0,707,4,2168.81
3258.0,144,4,2030.38
3259.0,352,4,4845.22
3260.0,213,4,3783.88
3261.0,50,4,1476.64
3262.0,238,4,692.17
3263.0,487,4,784.46
3264.0,260,4,1015.19
3265.0,164,4,3230.14
3266.0,357,4,692.17
3267.0,843,4,1430.49
3268.0,757,4,3645.45
3269.0,124,4,1107.48
3270.0,626,4,2399.54
3271.0,15,4,1476.64
3272.0,301,4,830.61
3273.0,585,4,3691.59
3274.0,113,4,5168.23
3275.0,580,4,1845.8
3276.0,685,4,5168.23
3277.0,891,4,4153.04
3278.0,30,4,784.46
3279.0,734,4,3137.85
3280.0,811,4,5445.1
3281.0,335,4,784.46
3282.0,282,4,2261.1
3283.0,267,4,4014.61
3284.0,467,4,1984.23
3285.0,32,4,1384.35
3286.0,774,4,2537.97
3287.0,446,4,5260.52
3288.0,439,4,8121.5
3289.0,136,4,2168.81
3290.0,322,4,4106.9
3291.0,177,4,4014.61
3292.0,733,4,3876.17
3293.0,271,4,4568.35
3294.0,819,4,830.61
3295.0,66,4,3276.29
3296.0,735,4,2353.39
3297.0,84,4,876.75
3298.0,551,4,6275.7
3299.0,747,4,2445.68
3300.0,118,4,1476.64
3301.0,51,4,10797.92
3302.0,944,4,4706.78
3303.0,160,4,4199.19
3304.0,172,4,646.03
3305.0,706,4,5491.25
3306.0,86,4,2168.81
3307.0,482,4,4014.61
3308.0,470,4,5352.81
3309.0,21,4,3599.3
3310.0,226,4,1753.51
3311.0,186,4,3830.03
3312.0,967,4,4153.04
3313.0,107,4,2584.12
3314.0,106,4,1799.65
3315.0,559,4,4337.62
3316.0,740,4,2445.68
3317.0,332,4,4337.62
3318.0,572,4,4476.06
3319.0,369,4,1522.78
3320.0,696,4,3599.3
3321.0,498,4,922.9
3322.0,117,4,4568.35
3323.0,375,4,922.9
3324.0,900,4,969.04
3325.0,443,4,2399.54
3326.0,334,4,1153.62
3327.0,745,4,3414.72
3328.0,565,4,2307.25
3329.0,601,4,1384.35
3330.0,490,4,4983.65
3331.0,94,4,0.0
3332.0,743,4,4291.48
3333.0,621,4,1476.64
3334.0,659,4,3783.88
3335.0,904,4,3460.87
3336.0,755,4,1245.91
3337.0,896,4,1568.93
3338.0,582,4,5445.1
3339.0,310,4,1891.94
3340.0,442,4,5491.25
3341.0,567,4,2491.83
3342.0,764,4,8490.66
3343.0,436,4,4060.75
3344.0,814,4,5122.09
3345.0,283,4,2445.68
3346.0,746,4,5029.8
3347.0,853,4,1615.07
3348.0,201,4,7475.48
3349.0,435,4,969.04
3350.0,161,4,2399.54
3351.0,555,4,4937.51
3352.0,365,4,5260.52
3353.0,877,4,4106.9
3354.0,79,4,2353.39
3355.0,784,4,2261.1
3356.0,293,4,9321.28
3357.0,413,4,5306.67
3358.0,782,4,3276.29
3359.0,27,4,1568.93
3360.0,803,4,3414.72
3361.0,336,4,738.32
3362.0,463,4,4291.48
3363.0,627,4,2860.99
3364.0,845,4,1292.06
3365.0,574,4,7290.9
3366.0,773,4,1199.77
3367.0,289,4,1984.23
3368.0,44,4,5075.94
3369.0,205,4,3553.16
3370.0,155,4,5445.1
